,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,date
0,25ZRypSbZUHrPe6PFYQ2sw,Quiznos,8665 W Franklin Rd,Boise,ID,83709,43.6048735,-116.2900126,3.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Fast Food, Delis, Restaurants, Sandwiches",,m_U7hpDM0NTzLjc4J9KsLg,es9vqH4YtQdVpz6L6lGljQ,1,2,0,0,Very upsetting experience today. I drove 30 minutes to come here and was informed they were out of the ingredients to make quite a few sandwiches. I then asked where the next Quiznos was and they listed off a bunch that have recently closed. So I asked where subway is and they stated they didn't know because they aren't from the area. You work here. You know. Terrible experience.,2015-09-01 19:28:19
1,25ZRypSbZUHrPe6PFYQ2sw,Quiznos,8665 W Franklin Rd,Boise,ID,83709,43.6048735,-116.2900126,3.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Fast Food, Delis, Restaurants, Sandwiches",,fIlWb2tLBn9l0N7rJ69WNg,UvwbtUwbKfJMQQwf_ZIbXQ,5,0,0,0,Much better than Subway. Staff is friendly and quick. Good place to have lunch. There really isn't much more to say but the app is saying that this review is too short so now I'm padding it with a long sentence.,2016-02-24 20:56:09
2,25ZRypSbZUHrPe6PFYQ2sw,Quiznos,8665 W Franklin Rd,Boise,ID,83709,43.6048735,-116.2900126,3.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Fast Food, Delis, Restaurants, Sandwiches",,B341M9rUfKYqNXCdgBAvxQ,CmrDnjNJq90PjWei9Up_Zw,4,0,0,0,"Great food and friendly service! Husband and I were starving after a long flight, and these guys were quick to serve us. Highly recommend swinging by for some awesome subs!",2016-11-27 18:31:02
3,25ZRypSbZUHrPe6PFYQ2sw,Quiznos,8665 W Franklin Rd,Boise,ID,83709,43.6048735,-116.2900126,3.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Fast Food, Delis, Restaurants, Sandwiches",,IMAcXh26YPqGJP5Uxbqfig,D6xT1JkLOsxbJU04KGoYDQ,2,0,0,0,Makes me sad to do this... But if everything says u r open until 9 stay open until 9... If not put ???? Would give it 5 stars but this pissed me off. I usually get the turkey bacon guacamole on wheat with a side of peperoncinis and their honey mustard.,2016-07-10 02:46:01
4,25ZRypSbZUHrPe6PFYQ2sw,Quiznos,8665 W Franklin Rd,Boise,ID,83709,43.6048735,-116.2900126,3.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Fast Food, Delis, Restaurants, Sandwiches",,gFMX359gKsGWrKjQuzll0A,fYAUYuwAhsmpBUtL1N168w,5,0,0,0,"Food was so so so good! I believe I got the Baja chicken sandwich, which was quite tasty, just a tad on the spicy side. The service was friendly, and they offer soups, drinks, chips and cookies. Catering seemed a bit expensive, so we skipped on that! Nice place to grab a bite.",2015-08-17 20:04:16
5,z3MQ4dmYICABaayF66NV3A,Quiznos,"2905 Northtowne Ln, Ste 120",Reno,NV,89512,39.5571203,-119.7826597,3.5,32,1,"{'BikeParking': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'Corkage': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False'}","Restaurants, Sandwiches, Salad, Fast Food, Soup, Delis","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}",b14IFWvqQgEuHQ8lCs5LHA,3_jM5dFLPeu9vT9je7GKnQ,1,1,2,1,"Would never come back to this Quiznos again. We showed up at 10:50am on Sunday and sign says doesn't open till 11am, which i can respect so I waited in my car till 11am and then I go to the door and the lights are still out and it appears that an employee had just arrived and she is giving my wife and I the one minute signal through the window. We stand outside and wait, mind you it's winter and cold. We wait a couple minutes outside and then a second employee arrived and says to us ""it's not open yet""? The  employee inside lets the other one in and proceeds to tell us to wait longer in which it is 11:05 at this time and none of the veggies and sandwich meat had been out so we decided to go somewhere else. They could have at least allowed us to wait inside. Clearly punctuality is not important to the employees of this store.",2015-12-06 19:12:36
6,z3MQ4dmYICABaayF66NV3A,Quiznos,"2905 Northtowne Ln, Ste 120",Reno,NV,89512,39.5571203,-119.7826597,3.5,32,1,"{'BikeParking': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'Corkage': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False'}","Restaurants, Sandwiches, Salad, Fast Food, Soup, Delis","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}",PpLxzK-nVBH8oLq6JEsryg,P3d-NMud4Mcy4Iv7r1dCfg,4,0,0,0,Go here all the time for the chicken carbonara. People are always nice and the food is good. Ordered the new pesto chicken pasta bowlthis time... Seemed a bit light on the chicken. And it is a bit pricey.,2014-11-14 23:36:17
7,z3MQ4dmYICABaayF66NV3A,Quiznos,"2905 Northtowne Ln, Ste 120",Reno,NV,89512,39.5571203,-119.7826597,3.5,32,1,"{'BikeParking': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'Corkage': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False'}","Restaurants, Sandwiches, Salad, Fast Food, Soup, Delis","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}",qkwRi00j1QrrR_kjVBhX3A,60qs0fbOJxM9PhMFk-x3AQ,1,0,0,1,So sick!!!  Staff was terrible and the produce tasted funky now I've been sick for 3 days!!!!!  I'm so sad because Quiznos was my favorite for years and I was so excited to have one by my house again!!,2014-12-03 15:38:37
8,z3MQ4dmYICABaayF66NV3A,Quiznos,"2905 Northtowne Ln, Ste 120",Reno,NV,89512,39.5571203,-119.7826597,3.5,32,1,"{'BikeParking': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'Corkage': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False'}","Restaurants, Sandwiches, Salad, Fast Food, Soup, Delis","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}",mI6xsSHWPE4DcRBpxW-xuw,EryvaUTsMnk26eiauFWapQ,5,1,0,1,Just had our first Quiznos experience. Alanda and Ryan were manning the counter. My hubby and I felt Totally Pampered. Those 2 youngsters were so friendly and mighty professional. The Angus Sandwich was Fantastic. My GUY had the classic Italian. Both were delicious. Best service I ever got in my 21 years of Reno. We will be back! ! !,2017-06-10 02:48:38
9,z3MQ4dmYICABaayF66NV3A,Quiznos,"2905 Northtowne Ln, Ste 120",Reno,NV,89512,39.5571203,-119.7826597,3.5,32,1,"{'BikeParking': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'Corkage': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False'}","Restaurants, Sandwiches, Salad, Fast Food, Soup, Delis","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}",7s0ocKOm2RngeqCbWyAUzA,ltUiGkf3gxUEZKumj3dGxQ,5,2,0,1,"I love this location! The workers are all extremely happy and always go above and beyond to help make the experience fast, and delicious. Always extremely clean and they remember your face as soon as you walk in (I'm a regular, ok?)

They make sure that even if there is a wait that they acknowledge you are there and they will be with you shortly.",2018-03-08 20:44:52
